query-id	corpus-id	score
genQ10811	306-1	1
genQ10812	306-2	1
genQ10813	307-0	1
genQ10814	307-1	1
genQ10815	307-2	1
genQ10816	307-3	1
genQ10817	307-4	1
genQ10818	307-5	1
genQ10819	307-6	1
genQ10820	307-7	1
genQ10821	307-8	1
genQ10822	307-9	1
genQ10823	307-10	1
genQ10824	307-11	1
genQ10825	307-12	1
genQ10826	307-13	1
genQ10827	308-0	1
genQ10828	325-0	1
genQ10829	325-1	1
genQ10830	325-2	1
genQ10831	325-3	1
genQ10832	325-4	1
genQ10833	325-5	1
genQ10834	325-6	1
genQ10835	325-7	1
genQ10836	325-8	1
genQ10837	325-9	1
genQ10838	325-10	1
genQ10839	325-11	1
genQ10840	325-12	1
genQ10841	325-13	1
genQ10842	325-14	1
genQ10843	325-15	1
genQ10844	325-16	1
genQ10845	325-17	1
genQ10846	325-18	1
genQ10847	325-19	1
genQ10848	325-20	1
genQ10849	325-21	1
genQ10850	325-22	1
genQ10851	325-23	1
genQ10852	326-0	1
genQ10853	326-1	1
genQ10854	326-2	1
genQ10855	326-3	1
genQ10856	326-4	1
genQ10857	326-5	1
genQ10858	326-6	1
genQ10859	326-7	1
genQ10860	326-8	1
genQ10861	326-9	1
genQ10862	326-10	1
genQ10863	343-0	1
genQ10864	343-1	1
genQ10865	343-2	1
genQ10866	343-3	1
genQ10867	343-4	1
genQ10868	343-5	1
genQ10869	364-0	1
genQ10870	364-1	1
genQ10871	364-2	1
genQ10872	364-3	1
genQ10873	364-4	1
genQ10874	364-5	1
genQ10875	364-6	1
genQ10876	364-7	1
genQ10877	364-8	1
genQ10878	364-9	1
genQ10879	364-10	1
genQ10880	364-11	1
genQ10881	364-12	1
genQ10882	364-13	1
genQ10883	364-14	1
genQ10884	364-15	1
genQ10885	364-16	1
genQ10886	364-17	1
genQ10887	364-18	1
genQ10888	364-19	1
genQ10889	364-20	1
genQ10890	364-21	1
genQ10891	364-22	1
genQ10892	373-0	1
genQ10893	373-1	1
genQ10894	373-2	1
genQ10895	375-0	1
genQ10896	375-1	1
genQ10897	375-2	1
genQ10898	375-3	1
genQ10899	375-4	1
genQ10900	375-5	1
genQ10901	375-6	1
genQ10902	375-7	1
genQ10903	375-8	1
genQ10904	375-9	1
genQ10905	375-10	1
genQ10906	375-11	1
genQ10907	375-12	1
genQ10908	375-13	1
genQ10909	375-14	1
genQ10910	377-0	1
genQ10911	377-1	1
genQ10912	377-2	1
genQ10913	377-3	1
genQ10914	377-4	1
genQ10915	377-5	1
genQ10916	392-0	1
genQ10917	406-0	1
genQ10918	406-1	1
genQ10919	406-2	1
genQ10920	406-3	1
genQ10921	406-4	1
genQ10922	406-5	1
genQ10923	406-6	1
genQ10924	406-7	1
genQ10925	406-8	1
genQ10926	406-9	1
genQ10927	443-0	1
genQ10928	443-1	1
genQ10929	443-2	1
genQ10930	443-3	1
genQ10931	443-4	1
genQ10932	443-5	1
genQ10933	443-6	1
genQ10934	443-7	1
genQ10935	443-8	1
genQ10936	443-9	1
genQ10937	443-10	1
genQ10938	444-0	1
genQ10939	444-1	1
genQ10940	444-2	1
genQ10941	444-3	1
genQ10942	444-4	1
genQ10943	444-5	1
genQ10944	454-0	1
genQ10945	454-1	1
genQ10946	455-0	1
genQ10947	455-1	1
genQ10948	455-2	1
genQ10949	455-3	1
genQ10950	455-4	1
genQ10951	455-5	1
genQ10952	455-6	1
genQ10953	456-0	1
genQ10954	457-0	1
genQ10955	458-0	1
genQ10956	459-0	1
genQ10957	460-0	1
genQ10958	461-0	1
genQ10959	462-0	1
genQ10960	463-0	1
genQ10961	463-1	1
genQ10962	470-0	1
genQ10963	470-1	1
genQ10964	470-2	1
genQ10965	471-0	1
genQ10966	471-1	1
genQ10967	471-2	1
genQ10968	471-3	1
genQ10969	471-4	1
genQ10970	474-0	1
genQ10971	474-1	1
genQ10972	474-2	1
genQ10973	474-3	1
genQ10974	474-4	1
genQ10975	474-5	1
genQ10976	474-6	1
genQ10977	475-0	1
genQ10978	496-0	1
genQ10979	503-0	1
genQ10980	503-1	1
genQ10981	503-2	1
genQ10982	503-3	1
genQ10983	503-4	1
genQ10984	503-5	1
genQ10985	503-6	1
genQ10986	503-7	1
genQ10987	503-8	1
genQ10988	503-9	1
genQ10989	503-10	1
genQ10990	503-11	1
genQ10991	503-12	1
genQ10992	503-13	1
genQ10993	503-14	1
genQ10994	503-15	1
genQ10995	503-16	1
genQ10996	503-17	1
genQ10997	503-18	1
genQ10998	503-19	1
genQ10999	503-20	1
genQ11000	503-21	1
genQ11001	503-22	1
genQ11002	503-23	1
genQ11003	503-24	1
genQ11004	503-25	1
genQ11005	503-26	1
genQ11006	503-27	1
genQ11007	503-28	1
genQ11008	503-29	1
genQ11009	504-0	1
genQ11010	504-1	1
genQ11011	504-2	1
genQ11012	509-0	1
genQ11013	509-1	1
genQ11014	509-2	1
genQ11015	509-3	1
genQ11016	509-4	1
genQ11017	509-5	1
genQ11018	509-6	1
genQ11019	512-0	1
genQ11020	512-1	1
genQ11021	512-2	1
genQ11022	512-3	1
genQ11023	512-4	1
genQ11024	512-5	1
genQ11025	512-6	1
genQ11026	512-7	1
genQ11027	512-8	1
genQ11028	512-9	1
genQ11029	512-10	1
genQ11030	512-11	1
genQ11031	512-12	1
genQ11032	512-13	1
genQ11033	512-14	1
genQ11034	512-15	1
genQ11035	512-16	1
genQ11036	512-17	1
genQ11037	512-18	1
genQ11038	512-19	1
genQ11039	512-20	1
genQ11040	512-21	1
genQ11041	512-22	1
genQ11042	512-23	1
genQ11043	512-24	1
genQ11044	512-25	1
genQ11045	512-26	1
genQ11046	512-27	1
genQ11047	512-28	1
genQ11048	512-29	1
genQ11049	512-30	1
genQ11050	512-31	1
genQ11051	512-32	1
genQ11052	512-33	1
genQ11053	512-34	1
genQ11054	512-35	1
genQ11055	512-36	1
genQ11056	512-37	1
genQ11057	512-38	1
genQ11058	512-39	1
genQ11059	512-40	1
genQ11060	512-41	1
genQ11061	512-42	1
genQ11062	512-43	1
genQ11063	512-44	1
genQ11064	512-45	1
genQ11065	512-46	1
genQ11066	512-47	1
genQ11067	512-48	1
genQ11068	512-49	1
genQ11069	512-50	1
genQ11070	512-51	1
genQ11071	512-52	1
genQ11072	512-53	1
genQ11073	512-54	1
genQ11074	512-55	1
genQ11075	512-56	1
genQ11076	512-57	1
genQ11077	512-58	1
genQ11078	512-59	1
genQ11079	512-60	1
genQ11080	512-61	1
genQ11081	512-62	1
genQ11082	512-63	1
genQ11083	512-64	1
genQ11084	512-65	1
genQ11085	512-66	1
genQ11086	512-67	1
genQ11087	512-68	1
genQ11088	512-69	1
genQ11089	512-70	1
genQ11090	512-71	1
genQ11091	512-72	1
genQ11092	512-73	1
genQ11093	512-74	1
genQ11094	512-75	1
genQ11095	512-76	1
genQ11096	512-77	1
genQ11097	512-78	1
genQ11098	512-79	1
genQ11099	512-80	1
genQ11100	512-81	1
genQ11101	512-82	1
genQ11102	512-83	1
genQ11103	512-84	1
genQ11104	512-85	1
genQ11105	512-86	1
genQ11106	512-87	1
genQ11107	512-88	1
genQ11108	512-89	1
genQ11109	512-90	1
genQ11110	512-91	1
genQ11111	512-92	1
genQ11112	512-93	1
genQ11113	512-94	1
genQ11114	512-95	1
genQ11115	512-96	1
genQ11116	512-97	1
genQ11117	522-0	1
genQ11118	522-1	1
genQ11119	522-2	1
genQ11120	527-0	1
genQ11121	527-1	1
genQ11122	527-2	1
genQ11123	527-3	1
genQ11124	527-4	1
genQ11125	527-5	1
genQ11126	532-0	1
genQ11127	532-1	1
genQ11128	537-0	1
genQ11129	537-1	1
genQ11130	537-2	1
genQ11131	537-3	1
genQ11132	537-4	1
genQ11133	537-5	1
genQ11134	537-6	1
genQ11135	537-7	1
genQ11136	537-8	1
genQ11137	537-9	1
genQ11138	537-10	1
genQ11139	537-11	1
genQ11140	537-12	1
genQ11141	537-13	1
genQ11142	537-14	1
genQ11143	540-0	1
genQ11144	540-1	1
genQ11145	540-2	1
genQ11146	540-3	1
genQ11147	540-4	1
genQ11148	540-5	1
genQ11149	540-6	1
genQ11150	540-7	1
genQ11151	540-8	1
genQ11152	540-9	1
genQ11153	540-10	1
genQ11154	540-11	1
genQ11155	548-0	1
genQ11156	584-0	1
genQ11157	584-1	1
genQ11158	584-2	1
genQ11159	584-3	1
genQ11160	584-4	1
genQ11161	584-5	1
genQ11162	585-0	1
genQ11163	585-1	1
genQ11164	585-2	1
genQ11165	585-3	1
genQ11166	585-4	1
genQ11167	585-5	1
genQ11168	585-6	1
genQ11169	585-7	1
genQ11170	585-8	1
genQ11171	585-9	1
genQ11172	585-10	1
genQ11173	585-11	1
genQ11174	585-12	1
genQ11175	585-13	1
genQ11176	585-14	1
genQ11177	585-15	1
genQ11178	585-16	1
genQ11179	585-17	1
genQ11180	585-18	1
genQ11181	585-19	1
genQ11182	585-20	1
genQ11183	585-21	1
genQ11184	585-22	1
genQ11185	585-23	1
genQ11186	585-24	1
genQ11187	585-25	1
genQ11188	585-26	1
genQ11189	585-27	1
genQ11190	585-28	1
genQ11191	585-29	1
genQ11192	585-30	1
genQ11193	585-31	1
genQ11194	585-32	1
genQ11195	585-33	1
genQ11196	585-34	1
genQ11197	585-35	1
genQ11198	585-36	1
genQ11199	585-37	1
genQ11200	585-38	1
genQ11201	585-39	1
genQ11202	585-40	1
genQ11203	585-41	1
genQ11204	585-42	1
genQ11205	585-43	1
genQ11206	585-44	1
genQ11207	585-45	1
genQ11208	585-46	1
genQ11209	585-47	1
genQ11210	585-48	1
genQ11211	585-49	1
genQ11212	585-50	1
genQ11213	585-51	1
genQ11214	585-52	1
genQ11215	585-53	1
genQ11216	585-54	1
genQ11217	585-55	1
genQ11218	585-56	1
genQ11219	585-57	1
genQ11220	585-58	1
genQ11221	585-59	1
genQ11222	585-60	1
genQ11223	585-61	1
genQ11224	602-0	1
genQ11225	602-1	1
genQ11226	602-2	1
genQ11227	602-3	1
genQ11228	602-4	1
genQ11229	602-5	1
genQ11230	602-6	1
genQ11231	602-7	1
genQ11232	602-8	1
genQ11233	604-0	1
genQ11234	613-0	1
genQ11235	613-1	1
genQ11236	621-0	1
genQ11237	621-1	1
genQ11238	621-2	1
genQ11239	621-3	1
genQ11240	621-4	1
genQ11241	621-5	1
genQ11242	621-6	1
genQ11243	621-7	1
genQ11244	621-8	1
genQ11245	621-9	1
genQ11246	621-10	1
genQ11247	621-11	1
genQ11248	621-12	1
genQ11249	621-13	1
genQ11250	621-14	1
genQ11251	621-15	1
genQ11252	621-16	1
genQ11253	621-17	1
genQ11254	621-18	1
genQ11255	621-19	1
genQ11256	621-20	1
genQ11257	621-21	1
genQ11258	621-22	1
genQ11259	621-23	1
genQ11260	621-24	1
genQ11261	621-25	1
genQ11262	621-26	1
genQ11263	621-27	1
genQ11264	636-0	1
genQ11265	636-1	1
genQ11266	636-2	1
genQ11267	636-3	1
genQ11268	636-4	1
genQ11269	636-5	1
genQ11270	636-6	1
genQ11271	636-7	1
genQ11272	636-8	1
genQ11273	636-9	1
genQ11274	636-10	1
genQ11275	636-11	1
genQ11276	636-12	1
genQ11277	636-13	1
genQ11278	636-14	1
genQ11279	638-0	1
genQ11280	638-1	1
genQ11281	638-2	1
genQ11282	638-3	1
genQ11283	638-4	1
genQ11284	638-5	1
genQ11285	639-0	1
genQ11286	639-1	1
genQ11287	639-2	1
genQ11288	639-3	1
genQ11289	639-4	1
genQ11290	639-5	1
genQ11291	639-6	1
genQ11292	639-7	1
genQ11293	639-8	1
genQ11294	639-9	1
genQ11295	639-10	1
genQ11296	640-0	1
genQ11297	640-1	1
genQ11298	640-2	1
genQ11299	640-3	1
genQ11300	640-4	1
genQ11301	640-5	1
genQ11302	640-6	1
genQ11303	640-7	1
genQ11304	640-8	1
genQ11305	640-9	1
genQ11306	640-10	1
genQ11307	640-11	1
genQ11308	640-12	1
genQ11309	640-13	1
genQ11310	640-14	1
genQ11311	640-15	1
genQ11312	640-16	1
genQ11313	640-17	1
genQ11314	640-18	1
genQ11315	640-19	1
genQ11316	664-0	1
genQ11317	664-1	1
genQ11318	664-2	1
genQ11319	664-3	1
genQ11320	669-0	1
genQ11321	673-0	1
genQ11322	673-1	1
genQ11323	673-2	1
genQ11324	673-3	1
genQ11325	673-4	1
genQ11326	673-5	1
genQ11327	673-6	1
genQ11328	673-7	1
genQ11329	673-8	1
genQ11330	674-0	1
genQ11331	674-1	1
genQ11332	674-2	1
genQ11333	674-3	1
genQ11334	674-4	1
genQ11335	674-5	1
genQ11336	674-6	1
genQ11337	674-7	1
genQ11338	674-8	1
genQ11339	674-9	1
genQ11340	674-10	1
genQ11341	674-11	1
genQ11342	674-12	1
genQ11343	674-13	1
genQ11344	674-14	1
genQ11345	674-15	1
genQ11346	674-16	1
genQ11347	674-17	1
genQ11348	674-18	1
genQ11349	674-19	1
genQ11350	674-20	1
genQ11351	674-21	1
genQ11352	674-22	1
genQ11353	674-23	1
genQ11354	674-24	1
genQ11355	674-25	1
genQ11356	674-26	1
genQ11357	674-27	1
genQ11358	674-28	1
genQ11359	674-29	1
genQ11360	674-30	1
genQ11361	674-31	1
genQ11362	674-32	1
genQ11363	674-33	1
genQ11364	674-34	1
genQ11365	674-35	1
genQ11366	674-36	1
genQ11367	674-37	1
genQ11368	674-38	1
genQ11369	674-39	1
genQ11370	674-40	1
genQ11371	674-41	1
genQ11372	674-42	1
genQ11373	674-43	1
genQ11374	674-44	1
genQ11375	674-45	1
genQ11376	674-46	1
genQ11377	675-0	1
genQ11378	676-0	1
genQ11379	683-0	1
genQ11380	683-1	1
genQ11381	683-2	1
genQ11382	683-3	1
genQ11383	683-4	1
genQ11384	683-5	1
genQ11385	685-0	1
genQ11386	686-0	1
genQ11387	691-0	1
genQ11388	691-1	1
genQ11389	691-2	1
genQ11390	692-0	1
genQ11391	692-1	1
genQ11392	692-2	1
genQ11393	694-0	1
genQ11394	694-1	1
genQ11395	694-2	1
genQ11396	694-3	1
genQ11397	694-4	1
genQ11398	694-5	1
genQ11399	694-6	1
genQ11400	694-7	1
genQ11401	694-8	1
genQ11402	694-9	1
genQ11403	694-10	1
genQ11404	694-11	1
genQ11405	705-0	1
genQ11406	705-1	1
genQ11407	707-0	1
genQ11408	707-1	1
genQ11409	707-2	1
genQ11410	707-3	1
genQ11411	707-4	1
genQ11412	707-5	1
genQ11413	707-6	1
genQ11414	707-7	1
genQ11415	708-0	1
genQ11416	708-1	1
genQ11417	708-2	1
genQ11418	708-3	1
genQ11419	715-0	1
genQ11420	716-0	1
genQ11421	716-1	1
genQ11422	716-2	1
genQ11423	716-3	1
genQ11424	716-4	1
genQ11425	716-5	1
genQ11426	716-6	1
genQ11427	716-7	1
genQ11428	718-0	1
genQ11429	718-1	1
genQ11430	719-0	1
genQ11431	719-1	1
genQ11432	719-2	1
genQ11433	719-3	1
genQ11434	719-4	1
genQ11435	719-5	1
genQ11436	719-6	1
genQ11437	719-7	1
genQ11438	719-8	1
genQ11439	719-9	1
genQ11440	719-10	1
genQ11441	719-11	1
genQ11442	719-12	1
genQ11443	719-13	1
genQ11444	719-14	1
genQ11445	719-15	1
genQ11446	719-16	1
genQ11447	724-0	1
genQ11448	724-1	1
genQ11449	724-2	1
genQ11450	724-3	1
genQ11451	724-4	1
genQ11452	724-5	1
genQ11453	724-6	1
genQ11454	724-7	1
genQ11455	724-8	1
genQ11456	724-9	1
genQ11457	724-10	1
genQ11458	724-11	1
genQ11459	724-12	1
genQ11460	724-13	1
genQ11461	724-14	1
genQ11462	724-15	1
genQ11463	724-16	1
genQ11464	724-17	1
genQ11465	724-18	1
genQ11466	724-19	1
genQ11467	724-20	1
genQ11468	724-21	1
genQ11469	724-22	1
genQ11470	724-23	1
genQ11471	724-24	1
genQ11472	724-25	1
genQ11473	724-26	1
genQ11474	724-27	1
genQ11475	724-28	1
genQ11476	724-29	1
genQ11477	724-30	1
genQ11478	724-31	1
genQ11479	724-32	1
genQ11480	724-33	1
genQ11481	728-0	1
genQ11482	728-1	1
genQ11483	728-2	1
genQ11484	728-3	1
genQ11485	728-4	1
genQ11486	728-5	1
genQ11487	736-0	1
genQ11488	736-1	1
genQ11489	736-2	1
genQ11490	736-3	1
genQ11491	736-4	1
genQ11492	736-5	1
genQ11493	736-6	1
genQ11494	736-7	1
genQ11495	736-8	1
genQ11496	736-9	1
genQ11497	736-10	1
genQ11498	736-11	1
genQ11499	736-12	1
genQ11500	736-13	1
genQ11501	736-14	1
genQ11502	736-15	1
genQ11503	736-16	1
genQ11504	736-17	1
genQ11505	736-18	1
genQ11506	736-19	1
genQ11507	736-20	1
genQ11508	736-21	1
genQ11509	736-22	1
genQ11510	736-23	1
genQ11511	736-24	1
genQ11512	736-25	1
genQ11513	736-26	1
genQ11514	736-27	1
genQ11515	736-28	1
genQ11516	784-0	1
genQ11517	784-1	1
genQ11518	784-2	1
genQ11519	784-3	1
genQ11520	784-4	1
genQ11521	784-5	1
genQ11522	784-6	1
genQ11523	784-7	1
genQ11524	784-8	1
genQ11525	784-9	1
genQ11526	784-10	1
genQ11527	784-11	1
genQ11528	784-12	1
genQ11529	784-13	1
genQ11530	784-14	1
genQ11531	784-15	1
genQ11532	784-16	1
genQ11533	784-17	1
genQ11534	784-18	1
genQ11535	784-19	1
genQ11536	784-20	1
genQ11537	784-21	1
genQ11538	784-22	1
genQ11539	801-0	1
genQ11540	805-0	1
genQ11541	805-1	1
genQ11542	805-2	1
genQ11543	818-0	1
genQ11544	818-1	1
genQ11545	818-2	1
genQ11546	818-3	1
genQ11547	818-4	1
genQ11548	818-5	1
genQ11549	818-6	1
genQ11550	818-7	1
genQ11551	818-8	1
genQ11552	818-9	1
genQ11553	818-10	1
genQ11554	818-11	1
genQ11555	818-12	1
genQ11556	818-13	1
genQ11557	818-14	1
genQ11558	818-15	1
genQ11559	881-0	1
genQ11560	881-1	1
genQ11561	881-2	1
genQ11562	881-3	1
genQ11563	881-4	1
genQ11564	881-5	1
genQ11565	881-6	1
genQ11566	881-7	1
genQ11567	897-0	1
genQ11568	897-1	1
genQ11569	897-2	1
genQ11570	897-3	1
genQ11571	897-4	1
genQ11572	897-5	1
genQ11573	897-6	1
genQ11574	897-7	1
genQ11575	897-8	1
genQ11576	897-9	1
genQ11577	897-10	1
genQ11578	897-11	1
genQ11579	897-12	1
genQ11580	897-13	1
genQ11581	897-14	1
genQ11582	897-15	1
genQ11583	897-16	1
genQ11584	897-17	1
genQ11585	897-18	1
genQ11586	897-19	1
genQ11587	897-20	1
genQ11588	897-21	1
genQ11589	897-22	1
genQ11590	899-0	1
genQ11591	899-1	1
genQ11592	899-2	1
genQ11593	899-3	1
genQ11594	899-4	1
genQ11595	899-5	1
genQ11596	900-0	1
genQ11597	900-1	1
genQ11598	900-2	1
genQ11599	900-3	1
genQ11600	900-4	1
genQ11601	900-5	1
genQ11602	900-6	1
genQ11603	900-7	1
genQ11604	900-8	1
genQ11605	900-9	1
genQ11606	900-10	1
genQ11607	901-0	1
genQ11608	901-1	1
genQ11609	901-2	1
genQ11610	902-0	1
genQ11611	902-1	1
genQ11612	902-2	1
genQ11613	902-3	1
genQ11614	902-4	1
genQ11615	902-5	1
genQ11616	902-6	1
genQ11617	902-7	1
genQ11618	925-0	1
genQ11619	925-1	1
genQ11620	925-2	1
genQ11621	925-3	1
genQ11622	925-4	1
genQ11623	925-5	1
genQ11624	925-6	1
genQ11625	925-7	1
genQ11626	925-8	1
genQ11627	925-9	1
genQ11628	925-10	1
genQ11629	925-11	1
genQ11630	925-12	1
genQ11631	925-13	1
genQ11632	925-14	1
genQ11633	944-0	1
genQ11634	944-1	1
genQ11635	944-2	1
genQ11636	944-3	1
genQ11637	944-4	1
genQ11638	944-5	1
genQ11639	944-6	1
genQ11640	944-7	1
genQ11641	944-8	1
genQ11642	949-0	1
genQ11643	949-1	1
genQ11644	949-2	1
genQ11645	949-3	1
genQ11646	949-4	1
genQ11647	972-0	1
genQ11648	972-1	1
genQ11649	972-2	1
genQ11650	974-0	1
genQ11651	974-1	1
genQ11652	974-2	1
genQ11653	974-3	1
genQ11654	974-4	1
genQ11655	974-5	1
genQ11656	982-0	1
genQ11657	982-1	1
genQ11658	982-2	1
genQ11659	982-3	1
genQ11660	982-4	1
genQ11661	982-5	1
genQ11662	982-6	1
genQ11663	982-7	1
genQ11664	982-8	1
genQ11665	982-9	1
genQ11666	982-10	1
genQ11667	982-11	1
genQ11668	982-12	1
genQ11669	982-13	1
genQ11670	982-14	1
genQ11671	982-15	1
genQ11672	982-16	1
genQ11673	982-17	1
genQ11674	982-18	1
genQ11675	982-19	1
genQ11676	982-20	1
genQ11677	982-21	1
genQ11678	982-22	1
genQ11679	982-23	1
genQ11680	982-24	1
genQ11681	982-25	1
genQ11682	982-26	1
genQ11683	982-27	1
genQ11684	982-28	1
genQ11685	982-29	1
genQ11686	991-0	1
genQ11687	991-1	1
genQ11688	991-2	1
genQ11689	991-3	1
genQ11690	991-4	1
genQ11691	991-5	1
genQ11692	991-6	1
genQ11693	991-7	1
genQ11694	991-8	1
genQ11695	991-9	1
genQ11696	991-10	1
genQ11697	991-11	1
genQ11698	991-12	1
genQ11699	991-13	1
genQ11700	991-14	1
genQ11701	991-15	1
genQ11702	991-16	1
genQ11703	991-17	1
genQ11704	991-18	1
genQ11705	991-19	1
genQ11706	991-20	1
genQ11707	991-21	1
genQ11708	991-22	1
genQ11709	991-23	1
genQ11710	991-24	1
genQ11711	991-25	1
genQ11712	991-26	1
genQ11713	991-27	1
genQ11714	991-28	1
genQ11715	991-29	1
genQ11716	991-30	1
genQ11717	991-31	1
genQ11718	991-32	1
genQ11719	991-33	1
genQ11720	991-34	1
genQ11721	991-35	1
genQ11722	992-0	1
genQ11723	992-1	1
genQ11724	992-2	1
genQ11725	992-3	1
genQ11726	992-4	1
genQ11727	992-5	1
genQ11728	992-6	1
genQ11729	992-7	1
genQ11730	992-8	1
genQ11731	992-9	1
genQ11732	992-10	1
genQ11733	992-11	1
genQ11734	992-12	1
genQ11735	992-13	1
genQ11736	992-14	1
genQ11737	992-15	1
genQ11738	992-16	1
genQ11739	992-17	1
genQ11740	992-18	1
genQ11741	992-19	1
genQ11742	992-20	1
genQ11743	992-21	1
genQ11744	992-22	1
genQ11745	992-23	1
genQ11746	992-24	1
genQ11747	992-25	1
genQ11748	992-26	1
genQ11749	995-0	1
genQ11750	995-1	1
genQ11751	995-2	1
genQ11752	995-3	1
genQ11753	995-4	1
genQ11754	995-5	1
genQ11755	995-6	1
genQ11756	997-0	1
genQ11757	997-1	1
genQ11758	997-2	1
genQ11759	1005-0	1
genQ11760	1005-1	1
genQ11761	1005-2	1
genQ11762	1005-3	1
genQ11763	1005-4	1
genQ11764	1013-0	1
genQ11765	1013-1	1
genQ11766	1013-2	1
genQ11767	1014-0	1
genQ11768	1015-0	1
genQ11769	1015-1	1
genQ11770	1015-2	1
genQ11771	1018-0	1
genQ11772	1018-1	1
genQ11773	1018-2	1
genQ11774	1018-3	1
genQ11775	1019-0	1
genQ11776	1019-1	1
genQ11777	1019-2	1
genQ11778	1157-0	1
genQ11779	1161-0	1
genQ11780	1161-1	1
genQ11781	1161-2	1
genQ11782	1161-3	1
genQ11783	1162-0	1
genQ11784	1162-1	1
genQ11785	1163-0	1
genQ11786	1163-1	1
genQ11787	1163-2	1
genQ11788	1163-3	1
genQ11789	1163-4	1
genQ11790	1163-5	1
genQ11791	1163-6	1
genQ11792	1163-7	1
genQ11793	1163-8	1
genQ11794	1163-9	1
genQ11795	1163-10	1
genQ11796	1163-11	1
genQ11797	1163-12	1
genQ11798	1163-13	1
genQ11799	1163-14	1
genQ11800	1163-15	1
genQ11801	1163-16	1
genQ11802	1163-17	1
genQ11803	1163-18	1
genQ11804	1163-19	1
genQ11805	1163-20	1
genQ11806	1163-21	1
genQ11807	1163-22	1
genQ11808	1163-23	1
genQ11809	1163-24	1
genQ11810	1163-25	1
genQ11811	1163-26	1
genQ11812	1163-27	1
genQ11813	1163-28	1
genQ11814	1163-29	1
genQ11815	1163-30	1
genQ11816	1163-31	1
genQ11817	1163-32	1
genQ11818	1163-33	1
genQ11819	1163-34	1
genQ11820	1163-35	1
genQ11821	1163-36	1
genQ11822	1163-37	1
genQ11823	1163-38	1
genQ11824	1163-39	1
genQ11825	1163-40	1
genQ11826	1163-41	1
genQ11827	1163-42	1
genQ11828	1163-43	1
genQ11829	1163-44	1
genQ11830	1163-45	1
genQ11831	1163-46	1
genQ11832	1163-47	1
genQ11833	1163-48	1
genQ11834	1163-49	1
genQ11835	1163-50	1
genQ11836	1163-51	1
genQ11837	1163-52	1
genQ11838	1163-53	1
genQ11839	1164-0	1
genQ11840	1165-0	1
genQ11841	1165-1	1
genQ11842	1165-2	1
genQ11843	1165-3	1
genQ11844	1165-4	1
genQ11845	1165-5	1
genQ11846	1165-6	1
genQ11847	1165-7	1
genQ11848	1165-8	1
genQ11849	1166-0	1
genQ11850	1166-1	1
genQ11851	1166-2	1
genQ11852	1166-3	1
genQ11853	1166-4	1
genQ11854	1166-5	1
genQ11855	1166-6	1
genQ11856	1166-7	1
genQ11857	1167-0	1
genQ11858	1168-0	1
genQ11859	1169-0	1
genQ11860	1169-1	1
genQ11861	1169-2	1
genQ11862	1169-3	1
genQ11863	1169-4	1
genQ11864	1169-5	1
genQ11865	1169-6	1
genQ11866	1169-7	1
genQ11867	1169-8	1
genQ11868	1169-9	1
genQ11869	1169-10	1
genQ11870	1169-11	1
genQ11871	1169-12	1
genQ11872	1169-13	1
genQ11873	1169-14	1
genQ11874	1169-15	1
genQ11875	1170-0	1
genQ11876	1170-1	1
genQ11877	1170-2	1
genQ11878	1170-3	1
genQ11879	1170-4	1
genQ11880	1170-5	1
genQ11881	1170-6	1
genQ11882	1170-7	1
genQ11883	1171-0	1
genQ11884	1171-1	1
genQ11885	1171-2	1
genQ11886	1171-3	1
genQ11887	1173-0	1
genQ11888	1173-1	1
genQ11889	1173-2	1
genQ11890	1173-3	1
genQ11891	1173-4	1
genQ11892	1173-5	1
genQ11893	1173-6	1
genQ11894	1173-7	1
genQ11895	1173-8	1
genQ11896	1173-9	1
genQ11897	1173-10	1
genQ11898	1173-11	1
genQ11899	1174-0	1
genQ11900	1174-1	1
genQ11901	1174-2	1
genQ11902	1175-0	1
genQ11903	1175-1	1
genQ11904	1175-2	1
genQ11905	1175-3	1
genQ11906	1175-4	1
genQ11907	1175-5	1
genQ11908	1175-6	1
genQ11909	1175-7	1
genQ11910	1175-8	1
genQ11911	1175-9	1
genQ11912	1175-10	1
genQ11913	1175-11	1
genQ11914	1175-12	1
genQ11915	1175-13	1
genQ11916	1175-14	1
genQ11917	1175-15	1
genQ11918	1175-16	1
genQ11919	1175-17	1
genQ11920	1175-18	1
genQ11921	1175-19	1
genQ11922	1175-20	1
genQ11923	1175-21	1
genQ11924	1175-22	1
genQ11925	1175-23	1
genQ11926	1175-24	1
genQ11927	1175-25	1
genQ11928	1176-0	1
genQ11929	1179-0	1
genQ11930	1180-0	1
genQ11931	1180-1	1
genQ11932	1180-2	1
genQ11933	1192-0	1
genQ11934	1192-1	1
genQ11935	1192-2	1
genQ11936	1192-3	1
genQ11937	1192-4	1
genQ11938	1192-5	1
genQ11939	1192-6	1
genQ11940	1192-7	1
genQ11941	1192-8	1
genQ11942	1192-9	1
genQ11943	1192-10	1
genQ11944	1192-11	1
genQ11945	1192-12	1
genQ11946	1192-13	1
genQ11947	1192-14	1
genQ11948	1192-15	1
genQ11949	1192-16	1
genQ11950	1192-17	1
genQ11951	1195-0	1
genQ11952	1197-0	1
genQ11953	1205-0	1
genQ11954	1205-1	1
genQ11955	1221-0	1
genQ11956	1221-1	1
genQ11957	1221-2	1
genQ11958	1221-3	1
