query-id	corpus-id	score
genQ30956	22194-20	1
genQ30957	22194-21	1
genQ30958	22194-22	1
genQ30959	22194-23	1
genQ30960	22194-24	1
genQ30961	22194-25	1
genQ30962	22194-26	1
genQ30963	22194-27	1
genQ30964	22194-28	1
genQ30965	22194-29	1
genQ30966	22194-30	1
genQ30967	22194-31	1
genQ30968	22194-32	1
genQ30969	22194-33	1
genQ30970	22194-34	1
genQ30971	22463-0	1
genQ30972	22463-1	1
genQ30973	22463-2	1
genQ30974	22467-0	1
genQ30975	22467-1	1
genQ30976	22467-2	1
genQ30977	22467-3	1
genQ30978	22467-4	1
genQ30979	22516-0	1
genQ30980	22516-1	1
genQ30981	22812-0	1
genQ30982	22819-0	1
genQ30983	22834-0	1
genQ30984	22834-1	1
genQ30985	22842-0	1
genQ30986	22842-1	1
genQ30987	22843-0	1
genQ30988	22843-1	1
genQ30989	22844-0	1
genQ30990	22844-1	1
genQ30991	22844-2	1
genQ30992	22844-3	1
genQ30993	22844-4	1
genQ30994	22844-5	1
genQ30995	22844-6	1
genQ30996	22844-7	1
genQ30997	22844-8	1
genQ30998	22844-9	1
genQ30999	22844-10	1
genQ31000	22844-11	1
genQ31001	22844-12	1
genQ31002	22844-13	1
genQ31003	22844-14	1
genQ31004	22844-15	1
genQ31005	22844-16	1
genQ31006	22844-17	1
genQ31007	22844-18	1
genQ31008	22852-0	1
genQ31009	22852-1	1
genQ31010	22853-0	1
genQ31011	22853-1	1
genQ31012	22853-2	1
genQ31013	22853-3	1
genQ31014	22853-4	1
genQ31015	22853-5	1
genQ31016	22853-6	1
genQ31017	22853-7	1
genQ31018	22853-8	1
genQ31019	22853-9	1
genQ31020	22853-10	1
genQ31021	22853-11	1
genQ31022	22853-12	1
genQ31023	22853-13	1
genQ31024	22853-14	1
genQ31025	22853-15	1
genQ31026	22853-16	1
genQ31027	22853-17	1
genQ31028	22853-18	1
genQ31029	22853-19	1
genQ31030	22853-20	1
genQ31031	22853-21	1
genQ31032	22853-22	1
genQ31033	22853-23	1
genQ31034	22853-24	1
genQ31035	22853-25	1
genQ31036	22853-26	1
genQ31037	22853-27	1
genQ31038	22853-28	1
genQ31039	22853-29	1
genQ31040	22856-0	1
genQ31041	22856-1	1
genQ31042	22856-2	1
genQ31043	22856-3	1
genQ31044	22861-0	1
genQ31045	22861-1	1
genQ31046	22875-0	1
genQ31047	22875-1	1
genQ31048	22875-2	1
genQ31049	22875-3	1
genQ31050	22875-4	1
genQ31051	22875-5	1
genQ31052	22875-6	1
genQ31053	22875-7	1
genQ31054	22875-8	1
genQ31055	22935-0	1
genQ31056	22935-1	1
genQ31057	22935-2	1
genQ31058	22935-3	1
genQ31059	22935-4	1
genQ31060	22935-5	1
genQ31061	22935-6	1
genQ31062	22935-7	1
genQ31063	22935-8	1
genQ31064	22935-9	1
genQ31065	22935-10	1
genQ31066	22938-0	1
genQ31067	22938-1	1
genQ31068	22938-2	1
genQ31069	22938-3	1
genQ31070	22938-4	1
genQ31071	22938-5	1
genQ31072	22938-6	1
genQ31073	22938-7	1
genQ31074	22938-8	1
genQ31075	22938-9	1
genQ31076	22938-10	1
genQ31077	22938-11	1
genQ31078	22938-12	1
genQ31079	22938-13	1
genQ31080	22938-14	1
genQ31081	22938-15	1
genQ31082	22938-16	1
genQ31083	22938-17	1
genQ31084	22938-18	1
genQ31085	22938-19	1
genQ31086	22938-20	1
genQ31087	22941-0	1
genQ31088	22941-1	1
genQ31089	22941-2	1
genQ31090	22941-3	1
genQ31091	22941-4	1
genQ31092	22941-5	1
genQ31093	22941-6	1
genQ31094	22941-7	1
genQ31095	22941-8	1
genQ31096	22941-9	1
genQ31097	22994-0	1
genQ31098	22994-1	1
genQ31099	22994-2	1
genQ31100	23007-0	1
genQ31101	23007-1	1
genQ31102	23007-2	1
genQ31103	23007-3	1
genQ31104	23013-0	1
genQ31105	23013-1	1
genQ31106	23036-0	1
genQ31107	23037-0	1
genQ31108	23037-1	1
genQ31109	23037-2	1
genQ31110	23046-0	1
genQ31111	23046-1	1
genQ31112	23046-2	1
genQ31113	23046-3	1
genQ31114	23051-0	1
genQ31115	23051-1	1
genQ31116	23051-2	1
genQ31117	31977-0	1
genQ31118	31977-1	1
genQ31119	31977-2	1
genQ31120	31978-0	1
genQ31121	31978-1	1
genQ31122	31978-2	1
genQ31123	31979-0	1
genQ31124	31979-1	1
genQ31125	31979-2	1
genQ31126	31979-3	1
genQ31127	31979-4	1
genQ31128	31980-0	1
genQ31129	31980-1	1
genQ31130	31980-2	1
genQ31131	31980-3	1
genQ31132	31981-0	1
genQ31133	31981-1	1
genQ31134	31981-2	1
genQ31135	31981-3	1
genQ31136	31981-4	1
genQ31137	31981-5	1
genQ31138	31983-0	1
genQ31139	31983-1	1
genQ31140	31983-2	1
genQ31141	31984-0	1
genQ31142	31984-1	1
genQ31143	31984-2	1
genQ31144	31984-3	1
genQ31145	31995-0	1
genQ31146	31998-0	1
genQ31147	32001-0	1
genQ31148	32001-1	1
genQ31149	32010-0	1
genQ31150	32010-1	1
genQ31151	32010-2	1
genQ31152	32013-0	1
genQ31153	32013-1	1
genQ31154	32013-2	1
genQ31155	32013-3	1
genQ31156	32035-0	1
genQ31157	32035-1	1
genQ31158	32035-2	1
genQ31159	32036-0	1
genQ31160	32036-1	1
genQ31161	32037-0	1
genQ31162	32037-1	1
genQ31163	32037-2	1
genQ31164	32037-3	1
genQ31165	32038-0	1
genQ31166	32038-1	1
genQ31167	32038-2	1
genQ31168	32038-3	1
genQ31169	32038-4	1
genQ31170	32042-0	1
genQ31171	32069-0	1
genQ31172	32069-1	1
genQ31173	32069-2	1
genQ31174	32078-0	1
genQ31175	32081-0	1
genQ31176	32087-0	1
genQ31177	32087-1	1
genQ31178	32087-2	1
genQ31179	32092-0	1
genQ31180	32092-1	1
genQ31181	32092-2	1
genQ31182	32092-3	1
genQ31183	32092-4	1
genQ31184	32092-5	1
genQ31185	32092-6	1
genQ31186	32092-7	1
genQ31187	32092-8	1
genQ31188	32099-0	1
genQ31189	32099-1	1
genQ31190	32108-0	1
genQ31191	32108-1	1
genQ31192	32108-2	1
genQ31193	32112-0	1
genQ31194	32132-0	1
genQ31195	32137-0	1
genQ31196	32137-1	1
genQ31197	32137-2	1
genQ31198	32159-0	1
genQ31199	32159-1	1
genQ31200	32159-2	1
genQ31201	32159-3	1
genQ31202	32160-0	1
genQ31203	32160-1	1
genQ31204	32160-2	1
genQ31205	32160-3	1
genQ31206	32160-4	1
genQ31207	32160-5	1
genQ31208	32160-6	1
genQ31209	32164-0	1
genQ31210	32164-1	1
genQ31211	32164-2	1
genQ31212	32164-3	1
genQ31213	32164-4	1
genQ31214	32164-5	1
genQ31215	32165-0	1
genQ31216	32165-1	1
genQ31217	32165-2	1
genQ31218	32165-3	1
genQ31219	32171-0	1
genQ31220	32171-1	1
genQ31221	32171-2	1
genQ31222	32171-3	1
genQ31223	32171-4	1
genQ31224	32171-5	1
genQ31225	32171-6	1
genQ31226	32171-7	1
genQ31227	32175-0	1
genQ31228	32175-1	1
genQ31229	32175-2	1
genQ31230	32175-3	1
genQ31231	32177-0	1
genQ31232	32177-1	1
genQ31233	32177-2	1
genQ31234	32178-0	1
genQ31235	32178-1	1
genQ31236	32178-2	1
genQ31237	32179-0	1
genQ31238	32179-1	1
genQ31239	32179-2	1
genQ31240	32180-0	1
genQ31241	32180-1	1
genQ31242	32180-2	1
genQ31243	32180-3	1
genQ31244	32180-4	1
genQ31245	32180-5	1
genQ31246	32181-0	1
genQ31247	32181-1	1
genQ31248	32181-2	1
genQ31249	32183-0	1
genQ31250	32183-1	1
genQ31251	32183-2	1
genQ31252	32183-3	1
genQ31253	32183-4	1
genQ31254	32183-5	1
genQ31255	32183-6	1
genQ31256	32190-0	1
genQ31257	32190-1	1
genQ31258	32190-2	1
genQ31259	32191-0	1
genQ31260	32191-1	1
genQ31261	32192-0	1
genQ31262	32192-1	1
genQ31263	32192-2	1
genQ31264	32192-3	1
genQ31265	32192-4	1
genQ31266	32193-0	1
genQ31267	32193-1	1
genQ31268	32193-2	1
genQ31269	32193-3	1
genQ31270	32193-4	1
genQ31271	32194-0	1
genQ31272	32194-1	1
genQ31273	32194-2	1
genQ31274	32194-3	1
genQ31275	32194-4	1
genQ31276	32196-0	1
genQ31277	32196-1	1
genQ31278	32196-2	1
genQ31279	32196-3	1
genQ31280	32196-4	1
genQ31281	32197-0	1
genQ31282	32197-1	1
genQ31283	32197-2	1
genQ31284	32197-3	1
genQ31285	32197-4	1
genQ31286	32199-0	1
genQ31287	32199-1	1
genQ31288	32199-2	1
genQ31289	32199-3	1
genQ31290	32199-4	1
genQ31291	32201-0	1
genQ31292	32201-1	1
genQ31293	32201-2	1
genQ31294	32201-3	1
genQ31295	32201-4	1
genQ31296	32201-5	1
genQ31297	32202-0	1
genQ31298	32202-1	1
genQ31299	32202-2	1
genQ31300	32202-3	1
genQ31301	32202-4	1
genQ31302	32202-5	1
genQ31303	32202-6	1
genQ31304	32203-0	1
genQ31305	32203-1	1
genQ31306	32203-2	1
genQ31307	32203-3	1
genQ31308	32203-4	1
genQ31309	32203-5	1
genQ31310	32211-0	1
genQ31311	32211-1	1
genQ31312	32211-2	1
genQ31313	32211-3	1
genQ31314	32211-4	1
genQ31315	32211-5	1
genQ31316	32211-6	1
genQ31317	32211-7	1
genQ31318	32211-8	1
genQ31319	32211-9	1
genQ31320	32211-10	1
genQ31321	32220-0	1
genQ31322	32220-1	1
genQ31323	32220-2	1
genQ31324	32220-3	1
genQ31325	32220-4	1
genQ31326	32220-5	1
genQ31327	32220-6	1
genQ31328	32220-7	1
genQ31329	32220-8	1
genQ31330	32220-9	1
genQ31331	32225-0	1
genQ31332	32225-1	1
genQ31333	32225-2	1
genQ31334	32225-3	1
genQ31335	32225-4	1
genQ31336	32225-5	1
genQ31337	32229-0	1
genQ31338	32229-1	1
genQ31339	32229-2	1
genQ31340	32229-3	1
genQ31341	32233-0	1
genQ31342	32233-1	1
genQ31343	32233-2	1
genQ31344	32233-3	1
genQ31345	32233-4	1
genQ31346	32233-5	1
genQ31347	32234-0	1
genQ31348	32234-1	1
genQ31349	32234-2	1
genQ31350	32234-3	1
genQ31351	32241-0	1
genQ31352	32241-1	1
genQ31353	32241-2	1
genQ31354	32241-3	1
genQ31355	32242-0	1
genQ31356	32242-1	1
genQ31357	32242-2	1
genQ31358	32242-3	1
genQ31359	32243-0	1
genQ31360	32243-1	1
genQ31361	32243-2	1
genQ31362	32243-3	1
genQ31363	32246-0	1
genQ31364	32246-1	1
genQ31365	32246-2	1
genQ31366	32246-3	1
genQ31367	32246-4	1
genQ31368	32246-5	1
genQ31369	32246-6	1
genQ31370	32271-0	1
genQ31371	32271-1	1
genQ31372	32271-2	1
genQ31373	32271-3	1
genQ31374	32271-4	1
genQ31375	32272-0	1
genQ31376	32272-1	1
genQ31377	32272-2	1
genQ31378	32272-3	1
genQ31379	32273-0	1
genQ31380	32273-1	1
genQ31381	32273-2	1
genQ31382	32273-3	1
genQ31383	32274-0	1
genQ31384	32274-1	1
genQ31385	32274-2	1
genQ31386	32274-3	1
genQ31387	32274-4	1
genQ31388	32274-5	1
genQ31389	32274-6	1
genQ31390	32274-7	1
genQ31391	32275-0	1
genQ31392	32275-1	1
genQ31393	32275-2	1
genQ31394	32275-3	1
genQ31395	32275-4	1
genQ31396	32275-5	1
genQ31397	32286-0	1
genQ31398	32286-1	1
genQ31399	32286-2	1
genQ31400	32286-3	1
genQ31401	32297-0	1
genQ31402	32297-1	1
genQ31403	32301-0	1
genQ31404	32301-1	1
genQ31405	32301-2	1
genQ31406	32301-3	1
genQ31407	32304-0	1
genQ31408	32304-1	1
genQ31409	32304-2	1
genQ31410	32304-3	1
genQ31411	32329-0	1
genQ31412	32329-1	1
genQ31413	32329-2	1
genQ31414	32329-3	1
genQ31415	32334-0	1
genQ31416	32334-1	1
genQ31417	32334-2	1
genQ31418	32334-3	1
genQ31419	32334-4	1
genQ31420	32334-5	1
genQ31421	32334-6	1
genQ31422	32334-7	1
genQ31423	32334-8	1
genQ31424	32334-9	1
genQ31425	32335-0	1
genQ31426	32335-1	1
genQ31427	32335-2	1
genQ31428	32335-3	1
genQ31429	32335-4	1
genQ31430	32337-0	1
genQ31431	32337-1	1
genQ31432	32337-2	1
genQ31433	32337-3	1
genQ31434	32337-4	1
genQ31435	32337-5	1
genQ31436	32352-0	1
genQ31437	32352-1	1
genQ31438	32352-2	1
genQ31439	32352-3	1
genQ31440	32352-4	1
genQ31441	32352-5	1
genQ31442	32352-6	1
genQ31443	32352-7	1
genQ31444	32352-8	1
genQ31445	32362-0	1
genQ31446	32362-1	1
genQ31447	32362-2	1
genQ31448	32362-3	1
genQ31449	32362-4	1
genQ31450	32362-5	1
genQ31451	32362-6	1
genQ31452	32362-7	1
genQ31453	32426-0	1
genQ31454	32426-1	1
genQ31455	32426-2	1
genQ31456	32426-3	1
genQ31457	32426-4	1
genQ31458	32426-5	1
genQ31459	32428-0	1
genQ31460	32428-1	1
genQ31461	32428-2	1
genQ31462	32428-3	1
genQ31463	32428-4	1
genQ31464	32430-0	1
genQ31465	32430-1	1
genQ31466	32430-2	1
genQ31467	32430-3	1
genQ31468	32430-4	1
genQ31469	32431-0	1
genQ31470	32431-1	1
genQ31471	32431-2	1
genQ31472	32434-0	1
genQ31473	32434-1	1
genQ31474	32434-2	1
genQ31475	32434-3	1
genQ31476	32434-4	1
genQ31477	32434-5	1
genQ31478	32434-6	1
genQ31479	32434-7	1
genQ31480	32434-8	1
genQ31481	32434-9	1
genQ31482	32434-10	1
genQ31483	32434-11	1
genQ31484	32436-0	1
genQ31485	32436-1	1
genQ31486	32436-2	1
genQ31487	32436-3	1
genQ31488	32436-4	1
genQ31489	32438-0	1
genQ31490	32438-1	1
genQ31491	32438-2	1
genQ31492	32438-3	1
genQ31493	32441-0	1
genQ31494	32441-1	1
genQ31495	32441-2	1
genQ31496	32441-3	1
genQ31497	32441-4	1
genQ31498	32441-5	1
genQ31499	32442-0	1
genQ31500	32442-1	1
genQ31501	32442-2	1
genQ31502	32444-0	1
genQ31503	32444-1	1
genQ31504	32444-2	1
genQ31505	32446-0	1
genQ31506	32446-1	1
genQ31507	32446-2	1
genQ31508	32454-0	1
genQ31509	32454-1	1
genQ31510	32454-2	1
genQ31511	32454-3	1
genQ31512	32454-4	1
genQ31513	32454-5	1
genQ31514	32454-6	1
genQ31515	32454-7	1
genQ31516	32454-8	1
genQ31517	32454-9	1
genQ31518	32454-10	1
genQ31519	32454-11	1
genQ31520	32454-12	1
genQ31521	32457-0	1
genQ31522	32457-1	1
genQ31523	32460-0	1
genQ31524	32460-1	1
genQ31525	32461-0	1
genQ31526	32461-1	1
genQ31527	32461-2	1
genQ31528	32464-0	1
genQ31529	32464-1	1
genQ31530	32464-2	1
genQ31531	32466-0	1
genQ31532	32466-1	1
genQ31533	32466-2	1
genQ31534	32466-3	1
genQ31535	32467-0	1
genQ31536	32467-1	1
genQ31537	32467-2	1
genQ31538	32467-3	1
genQ31539	32468-0	1
genQ31540	32468-1	1
genQ31541	32468-2	1
genQ31542	32549-0	1
genQ31543	32549-1	1
genQ31544	32549-2	1
genQ31545	32549-3	1
genQ31546	32549-4	1
genQ31547	32559-0	1
genQ31548	32559-1	1
genQ31549	32559-2	1
genQ31550	32559-3	1
genQ31551	32563-0	1
genQ31552	32563-1	1
genQ31553	32563-2	1
genQ31554	32568-0	1
genQ31555	32568-1	1
genQ31556	32568-2	1
genQ31557	32568-3	1
genQ31558	32568-4	1
genQ31559	32568-5	1
genQ31560	32568-6	1
genQ31561	32568-7	1
genQ31562	32569-0	1
genQ31563	32569-1	1
genQ31564	32578-0	1
genQ31565	32578-1	1
genQ31566	32578-2	1
genQ31567	32578-3	1
genQ31568	32583-0	1
genQ31569	32583-1	1
genQ31570	32584-0	1
genQ31571	32584-1	1
genQ31572	32584-2	1
genQ31573	32584-3	1
genQ31574	32584-4	1
genQ31575	32585-0	1
genQ31576	32585-1	1
genQ31577	32585-2	1
genQ31578	32585-3	1
genQ31579	32585-4	1
genQ31580	32586-0	1
genQ31581	32586-1	1
genQ31582	32586-2	1
genQ31583	32586-3	1
genQ31584	32615-0	1
genQ31585	32615-1	1
genQ31586	32615-2	1
genQ31587	32615-3	1
genQ31588	32615-4	1
genQ31589	32688-0	1
genQ31590	32688-1	1
genQ31591	32688-2	1
genQ31592	32719-0	1
genQ31593	32719-1	1
genQ31594	32719-2	1
genQ31595	32719-3	1
genQ31596	32723-0	1
genQ31597	32723-1	1
genQ31598	32723-2	1
genQ31599	32723-3	1
genQ31600	32723-4	1
genQ31601	32723-5	1
genQ31602	32728-0	1
genQ31603	32728-1	1
genQ31604	32728-2	1
genQ31605	32765-0	1
genQ31606	32801-0	1
genQ31607	32801-1	1
genQ31608	32886-0	1
genQ31609	32888-0	1
genQ31610	32888-1	1
genQ31611	32888-2	1
genQ31612	32888-3	1
genQ31613	32888-4	1
genQ31614	32888-5	1
genQ31615	32888-6	1
genQ31616	32888-7	1
genQ31617	32888-8	1
genQ31618	32888-9	1
genQ31619	32888-10	1
genQ31620	32902-0	1
genQ31621	32902-1	1
genQ31622	32902-2	1
genQ31623	32902-3	1
genQ31624	32902-4	1
genQ31625	32902-5	1
genQ31626	32926-0	1
genQ31627	32987-0	1
genQ31628	32987-1	1
genQ31629	32987-2	1
genQ31630	32987-3	1
genQ31631	32987-4	1
genQ31632	32987-5	1
genQ31633	32987-6	1
genQ31634	32987-7	1
genQ31635	33096-0	1
genQ31636	33129-0	1
genQ31637	33129-1	1
genQ31638	33129-2	1
genQ31639	33129-3	1
genQ31640	33153-0	1
genQ31641	33153-1	1
genQ31642	33153-2	1
genQ31643	33153-3	1
genQ31644	33153-4	1
genQ31645	33153-5	1
genQ31646	33153-6	1
genQ31647	33153-7	1
genQ31648	33153-8	1
genQ31649	33153-9	1
genQ31650	33153-10	1
genQ31651	33153-11	1
genQ31652	33193-0	1
genQ31653	33193-1	1
genQ31654	33193-2	1
genQ31655	33193-3	1
genQ31656	33193-4	1
genQ31657	33193-5	1
genQ31658	33193-6	1
genQ31659	33193-7	1
genQ31660	33193-8	1
genQ31661	33287-0	1
genQ31662	33287-1	1
genQ31663	33287-2	1
genQ31664	33287-3	1
genQ31665	33287-4	1
genQ31666	33287-5	1
genQ31667	33287-6	1
genQ31668	33287-7	1
genQ31669	33287-8	1
genQ31670	33287-9	1
genQ31671	33288-0	1
genQ31672	33291-0	1
genQ31673	33291-1	1
genQ31674	33291-2	1
genQ31675	33291-3	1
genQ31676	33293-0	1
genQ31677	33293-1	1
genQ31678	33293-2	1
genQ31679	33381-0	1
genQ31680	33381-1	1
genQ31681	33381-2	1
genQ31682	33381-3	1
genQ31683	33386-0	1
genQ31684	33386-1	1
genQ31685	33386-2	1
genQ31686	33563-0	1
genQ31687	33563-1	1
genQ31688	33563-2	1
genQ31689	33573-0	1
genQ31690	33573-1	1
genQ31691	33573-2	1
genQ31692	33578-0	1
genQ31693	33599-0	1
genQ31694	33599-1	1
genQ31695	33599-2	1
genQ31696	33602-0	1
genQ31697	33602-1	1
genQ31698	33602-2	1
genQ31699	33602-3	1
genQ31700	33602-4	1
genQ31701	33602-5	1
genQ31702	33602-6	1
genQ31703	33602-7	1
genQ31704	33602-8	1
genQ31705	33602-9	1
genQ31706	33602-10	1
genQ31707	33602-11	1
genQ31708	33602-12	1
genQ31709	33602-13	1
genQ31710	33602-14	1
genQ31711	33621-0	1
genQ31712	33755-0	1
genQ31713	33755-1	1
genQ31714	33755-2	1
genQ31715	33755-3	1
genQ31716	33758-0	1
genQ31717	33758-1	1
genQ31718	33758-2	1
genQ31719	33758-3	1
genQ31720	33759-0	1
genQ31721	33760-0	1
genQ31722	33761-0	1
genQ31723	33761-1	1
genQ31724	33761-2	1
genQ31725	33761-3	1
genQ31726	33761-4	1
genQ31727	33790-0	1
genQ31728	33834-0	1
genQ31729	33835-0	1
genQ31730	33835-1	1
genQ31731	33835-2	1
genQ31732	33877-0	1
genQ31733	33877-1	1
genQ31734	33877-2	1
genQ31735	33877-3	1
genQ31736	33877-4	1
genQ31737	33877-5	1
genQ31738	33877-6	1
genQ31739	33899-0	1
genQ31740	33899-1	1
genQ31741	33899-2	1
genQ31742	33899-3	1
genQ31743	33899-4	1
genQ31744	33899-5	1
genQ31745	33899-6	1
genQ31746	33899-7	1
genQ31747	33935-0	1
genQ31748	33935-1	1
genQ31749	33935-2	1
genQ31750	33935-3	1
genQ31751	33935-4	1
genQ31752	33935-5	1
genQ31753	33935-6	1
genQ31754	33935-7	1
genQ31755	33935-8	1
genQ31756	33935-9	1
genQ31757	33935-10	1
genQ31758	33935-11	1
genQ31759	33935-12	1
genQ31760	33935-13	1
genQ31761	33935-14	1
genQ31762	33935-15	1
genQ31763	33935-16	1
genQ31764	33935-17	1
genQ31765	33935-18	1
genQ31766	33935-19	1
genQ31767	33935-20	1
genQ31768	33935-21	1
genQ31769	33935-22	1
genQ31770	33935-23	1
genQ31771	33935-24	1
genQ31772	34040-0	1
genQ31773	34040-1	1
genQ31774	34040-2	1
genQ31775	34040-3	1
genQ31776	34040-4	1
genQ31777	34040-5	1
genQ31778	34040-6	1
genQ31779	34040-7	1
genQ31780	34040-8	1
genQ31781	34040-9	1
genQ31782	34040-10	1
genQ31783	34040-11	1
genQ31784	34040-12	1
genQ31785	34040-13	1
genQ31786	34040-14	1
genQ31787	34040-15	1
genQ31788	34040-16	1
genQ31789	34040-17	1
genQ31790	34049-0	1
genQ31791	34049-1	1
genQ31792	34049-2	1
genQ31793	34049-3	1
genQ31794	34049-4	1
genQ31795	34049-5	1
genQ31796	34049-6	1
genQ31797	34049-7	1
genQ31798	34049-8	1
genQ31799	34049-9	1
genQ31800	34049-10	1
genQ31801	34049-11	1
genQ31802	34049-12	1
genQ31803	34049-13	1
genQ31804	34049-14	1
genQ31805	34049-15	1
genQ31806	34049-16	1
genQ31807	34049-17	1
genQ31808	34049-18	1
genQ31809	34062-0	1
genQ31810	34062-1	1
genQ31811	34062-2	1
genQ31812	34062-3	1
genQ31813	34062-4	1
genQ31814	34062-5	1
genQ31815	34062-6	1
genQ31816	34062-7	1
genQ31817	34062-8	1
genQ31818	34062-9	1
genQ31819	34062-10	1
genQ31820	34062-11	1
genQ31821	34062-12	1
genQ31822	34062-13	1
genQ31823	34096-0	1
genQ31824	34096-1	1
genQ31825	34096-2	1
genQ31826	34096-3	1
genQ31827	34096-4	1
genQ31828	34096-5	1
genQ31829	34096-6	1
genQ31830	34098-0	1
genQ31831	34098-1	1
genQ31832	34098-2	1
genQ31833	34098-3	1
genQ31834	34098-4	1
genQ31835	34098-5	1
genQ31836	34098-6	1
genQ31837	34098-7	1
genQ31838	34098-8	1
genQ31839	34098-9	1
genQ31840	34098-10	1
genQ31841	34098-11	1
genQ31842	34098-12	1
genQ31843	34098-13	1
genQ31844	34098-14	1
genQ31845	34098-15	1
genQ31846	34098-16	1
genQ31847	34098-17	1
genQ31848	34098-18	1
genQ31849	34098-19	1
genQ31850	34111-0	1
genQ31851	34111-1	1
genQ31852	34111-2	1
genQ31853	34111-3	1
genQ31854	34111-4	1
genQ31855	34111-5	1
genQ31856	34111-6	1
genQ31857	34111-7	1
genQ31858	34120-0	1
genQ31859	34120-1	1
genQ31860	34120-2	1
genQ31861	34120-3	1
genQ31862	34120-4	1
genQ31863	34120-5	1
genQ31864	34120-6	1
genQ31865	34120-7	1
genQ31866	34120-8	1
genQ31867	34121-0	1
genQ31868	34121-1	1
genQ31869	34121-2	1
genQ31870	34121-3	1
genQ31871	34121-4	1
genQ31872	34121-5	1
genQ31873	34121-6	1
genQ31874	34172-0	1
genQ31875	34178-0	1
genQ31876	34178-1	1
genQ31877	34178-2	1
genQ31878	34179-0	1
genQ31879	34179-1	1
genQ31880	34179-2	1
genQ31881	34179-3	1
genQ31882	34202-0	1
genQ31883	34202-1	1
genQ31884	34202-2	1
genQ31885	34202-3	1
genQ31886	34202-4	1
genQ31887	34202-5	1
genQ31888	34202-6	1
genQ31889	34202-7	1
genQ31890	34202-8	1
genQ31891	34202-9	1
genQ31892	34202-10	1
genQ31893	34202-11	1
genQ31894	34202-12	1
genQ31895	34202-13	1
genQ31896	34202-14	1
genQ31897	34202-15	1
genQ31898	34202-16	1
genQ31899	34202-17	1
genQ31900	34202-18	1
genQ31901	34202-19	1
genQ31902	34202-20	1
genQ31903	34202-21	1
genQ31904	34202-22	1
genQ31905	34202-23	1
genQ31906	34202-24	1
genQ31907	34206-0	1
genQ31908	34206-1	1
genQ31909	34206-2	1
genQ31910	34208-0	1
genQ31911	34208-1	1
genQ31912	34208-2	1
genQ31913	34209-0	1
genQ31914	34243-0	1
genQ31915	34243-1	1
genQ31916	34243-2	1
genQ31917	34243-3	1
genQ31918	34243-4	1
genQ31919	34243-5	1
genQ31920	34243-6	1
genQ31921	34243-7	1
genQ31922	34243-8	1
genQ31923	34261-0	1
genQ31924	34261-1	1
genQ31925	34262-0	1
genQ31926	34262-1	1
genQ31927	34262-2	1
genQ31928	34262-3	1
genQ31929	34262-4	1
genQ31930	34262-5	1
genQ31931	34280-0	1
genQ31932	34280-1	1
genQ31933	34280-2	1
genQ31934	34291-0	1
genQ31935	34292-0	1
genQ31936	34292-1	1
genQ31937	34292-2	1
genQ31938	34293-0	1
genQ31939	34293-1	1
genQ31940	34293-2	1
genQ31941	34294-0	1
genQ31942	34307-0	1
genQ31943	34307-1	1
genQ31944	34307-2	1
genQ31945	34307-3	1
genQ31946	34307-4	1
genQ31947	34307-5	1
genQ31948	34307-6	1
genQ31949	34308-0	1
genQ31950	34308-1	1
genQ31951	34308-2	1
genQ31952	34308-3	1
genQ31953	34308-4	1
genQ31954	34308-5	1
genQ31955	34308-6	1
genQ31956	34308-7	1
genQ31957	34308-8	1
genQ31958	34325-0	1
genQ31959	34337-0	1
genQ31960	34338-0	1
genQ31961	34343-0	1
genQ31962	34347-0	1
genQ31963	34348-0	1
genQ31964	34351-0	1
genQ31965	34353-0	1
genQ31966	34358-0	1
genQ31967	34358-1	1
genQ31968	34358-2	1
genQ31969	34358-3	1
genQ31970	34358-4	1
genQ31971	34358-5	1
genQ31972	34358-6	1
genQ31973	34358-7	1
genQ31974	34358-8	1
genQ31975	34359-0	1
genQ31976	34360-0	1
genQ31977	34387-0	1
genQ31978	34387-1	1
genQ31979	34387-2	1
genQ31980	34387-3	1
genQ31981	34387-4	1
genQ31982	34387-5	1
genQ31983	34387-6	1
genQ31984	34389-0	1
genQ31985	34389-1	1
genQ31986	34389-2	1
genQ31987	34393-0	1
genQ31988	34396-0	1
genQ31989	34396-1	1
genQ31990	34418-0	1
genQ31991	34427-0	1
genQ31992	34444-0	1
genQ31993	34445-0	1
genQ31994	34445-1	1
genQ31995	34445-2	1
genQ31996	34445-3	1
genQ31997	34445-4	1
genQ31998	34445-5	1
genQ31999	34445-6	1
genQ32000	34445-7	1
genQ32001	34446-0	1
genQ32002	34447-0	1
genQ32003	34447-1	1
genQ32004	34447-2	1
genQ32005	34447-3	1
genQ32006	34447-4	1
genQ32007	34447-5	1
genQ32008	34447-6	1
genQ32009	34560-0	1
genQ32010	34560-1	1
genQ32011	34560-2	1
genQ32012	34560-3	1
genQ32013	34560-4	1
genQ32014	34564-0	1
genQ32015	34564-1	1
genQ32016	34564-2	1
genQ32017	34564-3	1
genQ32018	34564-4	1
genQ32019	34571-0	1
genQ32020	34571-1	1
genQ32021	34571-2	1
genQ32022	34571-3	1
genQ32023	34571-4	1
genQ32024	34571-5	1
genQ32025	34571-6	1
genQ32026	34571-7	1
genQ32027	34587-0	1
genQ32028	34587-1	1
genQ32029	34587-2	1
genQ32030	34587-3	1
genQ32031	34587-4	1
